"congressman_id","congressman_entry_id","budget_id","date","value","object","to","cost_center_id","cost_center_name","cost_center_code","parent_code"
"45","8528","920","2020-04-14 23:37:43","-220.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","8529","920","2020-04-14 23:38:59","-213.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","8527","920","2020-04-09 23:36:08","-235.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","8530","920","2020-04-20 23:45:57","-254.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","8531","920","2020-04-20 23:47:31","-220.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","8532","920","2020-04-24 01:55:52","-270.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","8523","920","2020-04-01 23:28:41","-285.12","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","8566","920","2020-04-22 22:51:39","-249.23","ENERGIA ELETRICA","AMPLA ENERGIA E SERVIÇOS SA","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"45","8568","920","2020-04-01 23:06:02","-10.00","TAR CARTAO SERVICO EMP","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"45","8534","920","2020-04-28 01:59:01","-250.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","8567","920","2020-04-28 22:57:04","-39.13","FORNECIMENTO DE AGUA","FONTES DA SERRA SANEAMENTO DE GUAPIMIRIM LTDA","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"45","8565","920","2020-04-29 22:37:46","-1500.00","LOCACAO DE IMOVEIS","ELIANE TERRA DE ABREU BRUCE KIND","7","Locação de imóveis","III.a","III"
"45","8564","920","2020-04-30 22:25:00","-2430.00","LOCACAO DE VEICULOS","G.P. PORTILHO SERVIÇOS E LOCAÇÕES EIRELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"45","8563","920","2020-04-01 22:21:57","-8000.00","LOCACAO DE VEICULOS","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"45","8533","920","2020-04-24 01:57:06","-195.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","8535","920","2020-04-28 02:00:00","-245.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","7848","848","2020-03-23 19:40:53","-921.38","ENERGIA ELETRICA","AMPLA ENERGIA E SERVIÇOS SA","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"45","7818","848","2020-03-02 23:40:28","-258.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","7823","848","2020-03-14 00:18:33","-257.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","7829","848","2020-03-03 01:01:34","-8000.00","LOCACAO DE VEICULOS","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"45","7819","848","2020-03-05 23:44:57","-250.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","7820","848","2020-03-05 23:50:17","-256.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","7821","848","2020-03-10 00:01:06","-258.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","7824","848","2020-03-14 00:23:27","-239.85","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","7825","848","2020-03-17 00:26:53","-247.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","7827","848","2020-03-24 00:39:23","-222.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","7828","848","2020-03-24 00:51:47","-232.00","COMBUSRIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","7817","848","2020-03-02 23:36:15","-271.05","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","7851","848","2020-03-31 20:05:12","-2430.00","LOCACAO DE VEICULOS","G.P. PORTILHO SERVIÇOS E LOCAÇÕES EIRELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"45","7852","848","2020-03-31 20:09:45","-1500.00","LOCACAO DE IMOVEIS","ELIANE TERRA DE ABREU BRUCE KIND","7","Locação de imóveis","III.a","III"
"45","7849","848","2020-03-26 19:50:07","-39.13","FORNECIMENTO DE AGUA","FONTES DA SERRA SANEAMENTO DE GUAPIMIRIM LTDA","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"45","7816","848","2020-03-02 23:33:17","-10.00","TAR CARTAO SERVICO EMP","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"45","7822","848","2020-03-10 00:12:20","-242.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","7826","848","2020-03-17 00:31:05","-242.50","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6526","777","2020-02-10 00:44:02","-257.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6522","777","2020-02-06 00:38:23","-259.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6541","777","2020-02-03 01:49:40","-10.00","TAR CARTAO SERVICO EMP","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"45","6524","777","2020-02-06 00:40:42","-270.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6525","777","2020-02-10 00:43:09","-268.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6520","777","2020-02-03 00:33:32","-223.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6531","777","2020-02-13 01:02:45","-250.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6528","777","2020-02-15 00:48:03","-244.16","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6519","777","2020-02-17 00:30:02","-1104.55","ENERGIA ELETRICA","AMPLA ENERGIA E SERVIÇOS SA","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"45","6532","777","2020-02-17 01:06:03","-258.35","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6529","777","2020-02-19 01:00:55","-269.75","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6533","777","2020-02-22 01:07:18","-235.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6540","777","2020-02-22 01:45:33","-39.13","FORNECIMENTO DE AGUA","FONTES DA SERRA SANEAMENTO DE GUAPIMIRIM LTDA","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"45","6534","777","2020-02-28 01:12:37","-219.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6539","777","2020-02-28 01:33:17","-1500.00","LOCAÇAO DE IMOVEIS","ELIANE TERRA DE ABREU BRUCE KIND","7","Locação de imóveis","III.a","III"
"45","6537","777","2020-02-29 01:29:41","-2430.00","LOCACAO DE VEICULOS","G.P. PORTILHO SERVIÇOS E LOCAÇÕES EIRELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"45","6535","777","2020-02-22 01:13:54","-263.05","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6527","777","2020-02-13 00:46:55","-245.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6536","777","2020-02-28 01:14:58","-240.02","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6521","777","2020-02-03 00:35:55","-245.07","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6538","777","2020-02-03 01:25:43","-8000.00","LOCACAO DE VEICULOS","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"45","5929","707","2020-01-02 17:05:42","-10.00","TAR CARTAO SERVICO EMP","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"45","5930","707","2020-01-10 17:10:47","-270.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","5931","707","2020-01-10 17:21:10","-265.05","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","5953","707","2020-01-14 22:43:31","-284.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","5995","707","2020-01-16 18:35:39","-242.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","5997","707","2020-01-20 18:38:05","-263.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","5999","707","2020-01-20 18:40:57","-277.04","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6003","707","2020-01-23 18:43:35","-265.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","5991","707","2020-01-14 18:24:22","-272.51","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6013","707","2020-01-27 19:30:19","-270.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6022","707","2020-01-28 20:18:40","-278.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6029","707","2020-01-29 18:32:48","-2430.00","LOCACAO DE VEICULO","G.P. PORTILHO SERVIÇOS E LOCAÇÕES EIRELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"45","6031","707","2020-01-29 18:35:08","-1500.00","LOCACAO DE IMOVEIS","ELIANE TERRA DE ABREU BRUCE KIND","7","Locação de imóveis","III.a","III"
"45","6023","707","2020-01-31 20:23:25","-257.20","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6027","707","2020-01-31 20:31:59","-250.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6009","707","2020-01-23 19:23:51","-275.04","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6011","707","2020-01-25 19:26:16","-260.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6047","707","2020-01-22 18:25:21","-650.20","ENERGIA ELETRICA","AMPLA ENERGIA E SERVIÇOS SA","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"45","6055","707","2020-01-02 18:23:16","-8000.00","LOCACAO DE VEICULO","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"45","5994","707","2020-01-16 18:33:08","-266.50","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","6051","707","2020-01-28 18:29:28","-39.13","FORNECIMENTO DE AGUA","FONTES DA SERRA SANEAMENTO DE GUAPIMIRIM LTDA","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"45","3979","637","2019-12-02 18:43:01","-10.00","TAR CARTAO SERVICO EMP","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"45","3869","637","2019-12-02 00:09:51","-902.24","CARTA NAO COMERCIAL","EMP. BRAS CORREIO E TELEGRAFOS - AGF POLO BINGEN","5","Serviços e produtos postais previstos nos contratos celebrados pela Assembleia Legislativa, vedadas as aquisições de selos e remessas de cartões postais","II",""
"45","4389","637","2019-12-04 15:57:22","-253.02","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","4427","637","2019-12-06 17:51:05","-280.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","4428","637","2019-12-09 17:56:31","-270.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","4430","637","2019-12-11 18:02:57","-260.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","4424","637","2019-12-05 17:43:41","-245.04","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","4601","637","2019-12-02 15:40:24","-8000.00","LOCAÇÃO DE VEICULO","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"45","4604","637","2019-12-18 00:58:25","-269.93","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","4603","637","2019-12-16 00:54:18","-260.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","4602","637","2019-12-14 00:48:42","-265.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","4735","637","2019-12-19 16:17:19","-256.35","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","4896","637","2019-12-23 02:52:49","-273.09","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","4897","637","2019-12-23 15:43:01","-1500.00","LOCAÇÃO DE IMOVEIS","ELIANE TERRA DE ABREU BRUCE KIND","7","Locação de imóveis","III.a","III"
"45","4899","637","2019-12-26 15:45:35","-39.13","FORNECIMENTO DE AGUA","FONTES DA SERRA SANEAMENTO DE GUAPIMIRIM LTDA","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"45","4898","637","2019-12-27 15:44:36","-2430.00","LOCAÇÃO DE VEICULO","G.P. PORTILHO SERVIÇOS E LOCAÇÕES EIRELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"45","4895","637","2019-12-23 02:51:52","-265.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","4946","637","2019-12-27 21:58:30","-270.03","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","4948","637","2019-12-27 22:20:00","-61524.57","DEVOLUÇAO DE SALDO ACUMULADO NO SEGUNDO SEMESTRE 2019","Assembleia Legislativa do Estado do Rio de Janeiro","26","Devolução de saldo","4",""
"45","4947","637","2019-12-27 22:01:41","-258.78","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","","",""
"45","3969","637","2019-12-03 17:36:54","-231.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","","",""
"45","6505","637","2019-12-31 15:47:19","-10.00","AJUSTE DE EXERCÍCIO 2019","Assembleia Legislativa do Estado do Rio de Janeiro","26","","",""
"45","4736","637","2019-12-26 15:42:12","-770.52","ENERGIA ELETRICA","AMPLA ENERGIA E SERVIÇOS SA","10","","",""
"45","3975","567","2019-11-30 02:15:38","-39.13","FORNECIMENTO DE AGUA","FONTES DA SERRA SANEAMENTO DE GUAPIMIRIM LTDA","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"45","3977","567","2019-11-30 18:26:07","-1500.00","LOCACAO DE IMOVEIS","ELIANE TERRA DE ABREU BRUCE KIND","7","Locação de imóveis","III.a","III"
"45","3978","567","2019-11-30 00:41:25","-2430.00","LOCACAO DE VEICULOS","G.P. PORTILHO SERVIÇOS E LOCAÇÕES EIRELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"45","3976","567","2019-11-26 20:28:39","-914.44","ENERGIA ELETRICA","AMPLA ENERGIA E SERVIÇOS SA","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"45","3049","567","2019-11-04 14:50:40","-265.67","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3105","567","2019-11-01 21:21:33","-10.00","TARIFA BANCARIA","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"45","3190","567","2019-11-12 00:40:35","-8000.00","LOCAÇÃO DE VEICULOS","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"45","3530","567","2019-11-18 20:40:01","-265.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3531","567","2019-11-21 20:44:04","-240.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3528","567","2019-11-12 20:30:01","-260.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3523","567","2019-11-07 20:19:17","-262.02","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3529","567","2019-11-16 20:35:01","-245.99","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3527","567","2019-11-08 20:25:55","-264.99","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3533","567","2019-11-22 20:53:55","-274.34","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3534","567","2019-11-23 20:58:05","-273.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3968","567","2019-11-27 17:29:31","-250.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3536","567","2019-11-25 21:03:37","-257.10","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3043","497","2019-10-31 14:43:15","-258.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3034","497","2019-10-25 14:28:49","-260.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3018","497","2019-10-05 13:20:43","-250.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3019","497","2019-10-08 13:36:17","-241.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","2147","497","2019-10-01 15:22:40","-10.00","TARIFA BANCARIA","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"45","2189","497","2019-10-02 20:49:41","-245.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3020","497","2019-10-11 13:40:32","-270.03","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3037","497","2019-10-26 21:39:10","-200.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3021","497","2019-10-14 13:45:39","-250.01","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3022","497","2019-10-16 13:49:13","-240.02","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3025","497","2019-10-21 13:59:01","-248.00","COMBUSTIVEL","STATUS RIO AUTO SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"45","3058","497","2019-10-31 15:17:38","-1500.00","LOCAÇÃO DE IMOVEIS","ELIANE TERRA DE ABREU BRUCE KIND","7","Locação de imóveis","III.a","III"
"45","3063","497","2019-10-31 15:39:09","-2430.00","LOCAÇÃO DE VEICULOS","G.P. PORTILHO SERVIÇOS E LOCAÇÕES EIRELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"45","3185","497","2019-10-28 20:05:12","-1046.61","ENERGIA ELETRICA","AMPLA ENERGIA E SERVIÇOS SA","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"45","3183","497","2019-10-31 20:41:00","-39.13","FORNECIMENTO DE AGUA","FONTES DA SERRA SANEAMENTO DE GUAPIMIRIM LTDA","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"45","3348","497","2019-10-25 15:15:34","-300.00","DIARIA","RICHARD EQUEL CRESPO BRAGANÇA","27","Diárias para Parlamentar e seus assessores","X",""
"45","3347","497","2019-10-25 14:47:36","-300.00","DIARIA","MARINA PEREIRA  DA ROCHA FERNADEZ","27","Diárias para Parlamentar e seus assessores","X",""
